"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","CPI","TOT","AGRWTH","M","1984-06",56.04839,
"TUR","CPI","TOT","AGRWTH","M","1984-07",55.87229,
"TUR","CPI","TOT","AGRWTH","M","1984-08",56.10028,
"TUR","CPI","TOT","AGRWTH","M","1984-09",54.34431,
"TUR","CPI","TOT","AGRWTH","M","1984-10",52.95525,
"TUR","CPI","TOT","AGRWTH","M","1984-11",53.12037,
"TUR","CPI","TOT","AGRWTH","M","1984-12",49.68394,
"TUR","CPI","TOT","AGRWTH","M","1985-01",52.76505,
"TUR","CPI","TOT","AGRWTH","M","1985-02",55.43184,
"TUR","CPI","TOT","AGRWTH","M","1985-03",57.96848,
"TUR","CPI","TOT","AGRWTH","M","1985-04",49.93818,
"TUR","CPI","TOT","AGRWTH","M","1985-05",46.43606,
"TUR","CPI","TOT","AGRWTH","M","1985-06",36.47102,
"TUR","CPI","TOT","AGRWTH","M","1985-07",37.14948,
"TUR","CPI","TOT","AGRWTH","M","1985-08",37.28289,
"TUR","CPI","TOT","AGRWTH","M","1985-09",40.88578,
"TUR","CPI","TOT","AGRWTH","M","1985-10",43.45544,
"TUR","CPI","TOT","AGRWTH","M","1985-11",44.54242,
"TUR","CPI","TOT","AGRWTH","M","1985-12",44.19341,
"TUR","CPI","TOT","AGRWTH","M","1986-01",40.95,
"TUR","CPI","TOT","AGRWTH","M","1986-02",38.81897,
"TUR","CPI","TOT","AGRWTH","M","1986-03",34.21101,
"TUR","CPI","TOT","AGRWTH","M","1986-04",33.60821,
"TUR","CPI","TOT","AGRWTH","M","1986-05",32.95454,
"TUR","CPI","TOT","AGRWTH","M","1986-06",37.17429,
"TUR","CPI","TOT","AGRWTH","M","1986-07",37.78114,
"TUR","CPI","TOT","AGRWTH","M","1986-08",35.4766,
"TUR","CPI","TOT","AGRWTH","M","1986-09",32.31304,
"TUR","CPI","TOT","AGRWTH","M","1986-10",33.65512,
"TUR","CPI","TOT","AGRWTH","M","1986-11",30.6376,
"TUR","CPI","TOT","AGRWTH","M","1986-12",30.67067,
"TUR","CPI","TOT","AGRWTH","M","1987-01",30.34409,
"TUR","CPI","TOT","AGRWTH","M","1987-02",31.57601,
"TUR","CPI","TOT","AGRWTH","M","1987-03",34.73532,
"TUR","CPI","TOT","AGRWTH","M","1987-04",37.03881,
"TUR","CPI","TOT","AGRWTH","M","1987-05",41.11986,
"TUR","CPI","TOT","AGRWTH","M","1987-06",37.6824,
"TUR","CPI","TOT","AGRWTH","M","1987-07",37.73792,
"TUR","CPI","TOT","AGRWTH","M","1987-08",38.8896,
"TUR","CPI","TOT","AGRWTH","M","1987-09",39.73365,
"TUR","CPI","TOT","AGRWTH","M","1987-10",36.42824,
"TUR","CPI","TOT","AGRWTH","M","1987-11",41.72219,
"TUR","CPI","TOT","AGRWTH","M","1987-12",55.05127,
"TUR","CPI","TOT","AGRWTH","M","1988-01",59.63423,
"TUR","CPI","TOT","AGRWTH","M","1988-02",61.24436,
"TUR","CPI","TOT","AGRWTH","M","1988-03",64.04794,
"TUR","CPI","TOT","AGRWTH","M","1988-04",70.69837,
"TUR","CPI","TOT","AGRWTH","M","1988-05",68.29852,
"TUR","CPI","TOT","AGRWTH","M","1988-06",69.98402,
"TUR","CPI","TOT","AGRWTH","M","1988-07",69.45575,
"TUR","CPI","TOT","AGRWTH","M","1988-08",70.5777,
"TUR","CPI","TOT","AGRWTH","M","1988-09",75.53543,
"TUR","CPI","TOT","AGRWTH","M","1988-10",76.84906,
"TUR","CPI","TOT","AGRWTH","M","1988-11",75.34188,
"TUR","CPI","TOT","AGRWTH","M","1988-12",61.56528,
"TUR","CPI","TOT","AGRWTH","M","1989-01",62.5,
"TUR","CPI","TOT","AGRWTH","M","1989-02",64.12743,
"TUR","CPI","TOT","AGRWTH","M","1989-03",60.23622,
"TUR","CPI","TOT","AGRWTH","M","1989-04",60.22236,
"TUR","CPI","TOT","AGRWTH","M","1989-05",59.58209,
"TUR","CPI","TOT","AGRWTH","M","1989-06",61.47929,
"TUR","CPI","TOT","AGRWTH","M","1989-07",63.77402,
"TUR","CPI","TOT","AGRWTH","M","1989-08",65.58589,
"TUR","CPI","TOT","AGRWTH","M","1989-09",65.145,
"TUR","CPI","TOT","AGRWTH","M","1989-10",66.07324,
"TUR","CPI","TOT","AGRWTH","M","1989-11",64.5099,
"TUR","CPI","TOT","AGRWTH","M","1989-12",64.27898,
"TUR","CPI","TOT","AGRWTH","M","1990-01",60.03537,
"TUR","CPI","TOT","AGRWTH","M","1990-02",59.49367,
"TUR","CPI","TOT","AGRWTH","M","1990-03",62.81736,
"TUR","CPI","TOT","AGRWTH","M","1990-04",63.45412,
"TUR","CPI","TOT","AGRWTH","M","1990-05",63.48672,
"TUR","CPI","TOT","AGRWTH","M","1990-06",62.55038,
"TUR","CPI","TOT","AGRWTH","M","1990-07",56.29445,
"TUR","CPI","TOT","AGRWTH","M","1990-08",54.82652,
"TUR","CPI","TOT","AGRWTH","M","1990-09",59.31707,
"TUR","CPI","TOT","AGRWTH","M","1990-10",60.30628,
"TUR","CPI","TOT","AGRWTH","M","1990-11",61.31494,
"TUR","CPI","TOT","AGRWTH","M","1990-12",60.41308,
"TUR","CPI","TOT","AGRWTH","M","1991-01",61.98895,
"TUR","CPI","TOT","AGRWTH","M","1991-02",63.54498,
"TUR","CPI","TOT","AGRWTH","M","1991-03",62.27364,
"TUR","CPI","TOT","AGRWTH","M","1991-04",62.14622,
"TUR","CPI","TOT","AGRWTH","M","1991-05",62.56293,
"TUR","CPI","TOT","AGRWTH","M","1991-06",64.87827,
"TUR","CPI","TOT","AGRWTH","M","1991-07",68.60069,
"TUR","CPI","TOT","AGRWTH","M","1991-08",70.95629,
"TUR","CPI","TOT","AGRWTH","M","1991-09",66.85038,
"TUR","CPI","TOT","AGRWTH","M","1991-10",66.46924,
"TUR","CPI","TOT","AGRWTH","M","1991-11",66.84862,
"TUR","CPI","TOT","AGRWTH","M","1991-12",71.13734,
"TUR","CPI","TOT","AGRWTH","M","1992-01",78.49591,
"TUR","CPI","TOT","AGRWTH","M","1992-02",77.83889,
"TUR","CPI","TOT","AGRWTH","M","1992-03",78.68878,
"TUR","CPI","TOT","AGRWTH","M","1992-04",73.99273,
"TUR","CPI","TOT","AGRWTH","M","1992-05",69.86205,
"TUR","CPI","TOT","AGRWTH","M","1992-06",65.79163,
"TUR","CPI","TOT","AGRWTH","M","1992-07",65.80297,
"TUR","CPI","TOT","AGRWTH","M","1992-08",65.54185,
"TUR","CPI","TOT","AGRWTH","M","1992-09",67.66577,
"TUR","CPI","TOT","AGRWTH","M","1992-10",69.18398,
"TUR","CPI","TOT","AGRWTH","M","1992-11",68.59324,
"TUR","CPI","TOT","AGRWTH","M","1992-12",65.96656,
"TUR","CPI","TOT","AGRWTH","M","1993-01",59.7688,
"TUR","CPI","TOT","AGRWTH","M","1993-02",58.159,
"TUR","CPI","TOT","AGRWTH","M","1993-03",58.01023,
"TUR","CPI","TOT","AGRWTH","M","1993-04",58.97007,
"TUR","CPI","TOT","AGRWTH","M","1993-05",65.02859,
"TUR","CPI","TOT","AGRWTH","M","1993-06",67.23569,
"TUR","CPI","TOT","AGRWTH","M","1993-07",73.11574,
"TUR","CPI","TOT","AGRWTH","M","1993-08",71.20345,
"TUR","CPI","TOT","AGRWTH","M","1993-09",68.24516,
"TUR","CPI","TOT","AGRWTH","M","1993-10",67.20033,
"TUR","CPI","TOT","AGRWTH","M","1993-11",69.61837,
"TUR","CPI","TOT","AGRWTH","M","1993-12",71.076,
"TUR","CPI","TOT","AGRWTH","M","1994-01",69.64659,
"TUR","CPI","TOT","AGRWTH","M","1994-02",73.78278,
"TUR","CPI","TOT","AGRWTH","M","1994-03",75.53236,
"TUR","CPI","TOT","AGRWTH","M","1994-04",107.4784,
"TUR","CPI","TOT","AGRWTH","M","1994-05",114.4669,
"TUR","CPI","TOT","AGRWTH","M","1994-06",114.7278,
"TUR","CPI","TOT","AGRWTH","M","1994-07",111.1438,
"TUR","CPI","TOT","AGRWTH","M","1994-08",111.493,
"TUR","CPI","TOT","AGRWTH","M","1994-09",112.6928,
"TUR","CPI","TOT","AGRWTH","M","1994-10",113.4355,
"TUR","CPI","TOT","AGRWTH","M","1994-11",113.3558,
"TUR","CPI","TOT","AGRWTH","M","1994-12",120.311,
"TUR","CPI","TOT","AGRWTH","M","1995-01",125.8915,
"TUR","CPI","TOT","AGRWTH","M","1995-02",122.4163,
"TUR","CPI","TOT","AGRWTH","M","1995-03",119.6699,
"TUR","CPI","TOT","AGRWTH","M","1995-04",88.4058,
"TUR","CPI","TOT","AGRWTH","M","1995-05",79.81462,
"TUR","CPI","TOT","AGRWTH","M","1995-06",80.90909,
"TUR","CPI","TOT","AGRWTH","M","1995-07",80.80313,
"TUR","CPI","TOT","AGRWTH","M","1995-08",83.42857,
"TUR","CPI","TOT","AGRWTH","M","1995-09",86.00897,
"TUR","CPI","TOT","AGRWTH","M","1995-10",84.36455,
"TUR","CPI","TOT","AGRWTH","M","1995-11",81.52515,
"TUR","CPI","TOT","AGRWTH","M","1995-12",76.04703,
"TUR","CPI","TOT","AGRWTH","M","1996-01",78.1057,
"TUR","CPI","TOT","AGRWTH","M","1996-02",77.48691,
"TUR","CPI","TOT","AGRWTH","M","1996-03",79.33626,
"TUR","CPI","TOT","AGRWTH","M","1996-04",80.8284,
"TUR","CPI","TOT","AGRWTH","M","1996-05",82.93242,
"TUR","CPI","TOT","AGRWTH","M","1996-06",82.85874,
"TUR","CPI","TOT","AGRWTH","M","1996-07",81.2026,
"TUR","CPI","TOT","AGRWTH","M","1996-08",82.65836,
"TUR","CPI","TOT","AGRWTH","M","1996-09",79.31533,
"TUR","CPI","TOT","AGRWTH","M","1996-10",79.59184,
"TUR","CPI","TOT","AGRWTH","M","1996-11",80.38112,
"TUR","CPI","TOT","AGRWTH","M","1996-12",79.75793,
"TUR","CPI","TOT","AGRWTH","M","1997-01",75.72254,
"TUR","CPI","TOT","AGRWTH","M","1997-02",77.65487,
"TUR","CPI","TOT","AGRWTH","M","1997-03",77.30447,
"TUR","CPI","TOT","AGRWTH","M","1997-04",77.15968,
"TUR","CPI","TOT","AGRWTH","M","1997-05",77.45773,
"TUR","CPI","TOT","AGRWTH","M","1997-06",78.0458,
"TUR","CPI","TOT","AGRWTH","M","1997-07",85.23169,
"TUR","CPI","TOT","AGRWTH","M","1997-08",87.03809,
"TUR","CPI","TOT","AGRWTH","M","1997-09",89.86287,
"TUR","CPI","TOT","AGRWTH","M","1997-10",93.15656,
"TUR","CPI","TOT","AGRWTH","M","1997-11",95.82233,
"TUR","CPI","TOT","AGRWTH","M","1997-12",99.0945,
