Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Channel Islands,CHI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,47.3684210526,47.3684210526,47.3684210526,47.3684210526,47.3684210526,47.3684210526,47.3684210526,47.3684210526,46.8421052632,46.8421052632,46.8421052632,46.8421052632,46.3157894737,46.3157894737,46.3157894737,46.3157894737,46.3157894737,45.7894736842,45.7894736842,45.7894736842,45.7894736842,45.7894736842,45.2631578947,45.2631578947,45.2631578947,45.2631578947,45.2631578947,44.7368421053,44.7368421053,44.7368421053,44.7368421053,44.7368421053,44.2105263158,44.2105263158,44.2105263158,44.2105263158,42.6315789474,42.1052631579,41.5789473684,41.5789473684,39.4736842105,38.9473684211,38.9473684211,39.4736842105,40,44.2105263158,43.1578947368,42.6315789474,46.3157894737,47.8947368421,50.5263157895,50,49.5789473684,49.8947368421,48.4210526316,,
Chile,CHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.0032601152,18.2318985598,18.4605370045,18.6918653131,18.9218486898,19.1491422024,19.4450272483,19.7409122943,19.9695507389,20.3084736097,20.6447066165,20.9809396233,21.3010334458,21.8551454409,22.2586250491,23.1328308667,22.998337664,22.8638444613,22.7293512586,22.6621046572,22.5276114545,22.3258716504,22.2586250491,22.1913784477,22.153720351,22.105302798,21.7381363546,21.7260319663,21.7462059468,21.3830742994,21.2351317764,20.9217626141,20.815512984,20.7791998192,20.617807976,20.4860046373,20.4725553171,20.468520521,20.2546763287,20.32192293,20.3757202111,20.9338670024,20.7455765186,21.4314918524,21.364245251,21.2499260287,21.1584706509,21.2284071163,21.2257172523,21.1732649032,21.2351317764,21.1894040875,21.2243723202,21.1977426661,21.2297520483,,
China,CHN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.4657950097,36.7587143504,37.0622853034,37.3658562565,37.7706175272,38.1540755732,38.5375336192,38.9209916651,39.410965835,39.9009400048,40.3962399808,40.8883444731,41.4858999281,42.1910366682,42.6820759993,43.3158469363,43.9485527122,44.5738023593,45.076558464,45.5467206348,46.111788672,47.1353021064,48.2441349559,49.480680638,50.738636061,51.3893430618,51.9549436796,52.5523926184,53.2032061353,53.8645647485,54.4701089127,54.7827337363,55.1991052646,55.6901445956,55.6902039147,55.6944173715,55.7435214093,55.780802132,55.7222181391,55.6019138878,55.3795417237,55.2323417623,54.9767049909,55.0086611269,55.1151817857,54.76367948,54.8100176873,54.8079938725,54.8084187712,54.8080992215,54.8084187712,54.8084187712,54.8084187712,54.8084187712,56.2229587724,,
Cote d'Ivoire,CIV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,49.3081761006,49.9371069182,49.9371069182,50.251572327,50.5660377358,50.5660377358,50.786163522,50.786163522,50.9433962264,50.9433962264,51.2578616352,51.2893081761,51.6981132075,52.2798742138,52.5628930818,52.9559748428,53.7106918239,54.1194968553,54.1666666667,54.2610062893,54.6226415094,55,55.2955974843,56.2924528302,57.1698113208,57.4842767296,57.8616352201,58.8679245283,59.1823899371,59.5283018868,59.5911949686,60.3773584906,61.3270440252,61.9496855346,62.2641509434,62.2641509434,61.9496855346,61.9496855346,61.6352201258,61.6352201258,61.6352201258,61.6352201258,61.6352201258,62.893081761,63.5220125786,63.8364779874,64.7798742138,64.7798742138,64.7798742138,64.7798742138,64.7798742138,64.7798742138,64.7798742138,64.7798742138,64.7798742138,,
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.8871189524,16.0140466671,16.1198197626,16.2467474773,16.373675192,16.5006029066,16.6486852404,16.754458336,16.8602314315,16.8771551268,16.9829282224,17.1246641704,17.2621691946,17.516024624,17.7593027438,18.0025808635,18.2860527596,18.3431702312,18.8529965518,18.8910748662,18.9545387235,19.0603118191,19.1660849146,19.2718580102,19.3776311058,19.5257134395,19.4834042013,19.4834042013,19.4410949631,19.3987857249,19.3564764866,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.3776311058,19.4834042013,19.489750587,19.489750587,19.489750587,19.5955236826,19.7012967782,20.5199805378,20.6257536333,20.6257536333,20.6257536333,20.6257536333,20.6257536333,,
"Congo, Dem. Rep.",COD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.0496019056,11.058423943,11.0716569992,11.0848900554,11.0937120928,11.1025341303,11.1157671864,11.1378222801,11.1598773737,11.1819324673,11.2039875609,11.2260426546,11.2480977482,11.2701528418,11.2701528418,11.2922079354,11.3054409916,11.314263029,11.314263029,11.3363181227,11.3583732163,11.3671952537,11.3804283099,11.4024834035,11.4245384972,11.4465935908,11.4465935908,11.4465935908,11.4465935908,11.4510046095,11.459826647,11.4686486844,11.4686486844,11.4686486844,11.3804283099,11.3804283099,11.3363181227,11.3363181227,11.2922079354,11.2922079354,11.2701528418,11.2701528418,11.2701528418,11.2701528418,11.2701528418,11.2860325092,11.314263029,11.3363181227,11.3561677069,11.3649897444,11.4862927593,11.5568690589,11.5568690589,11.5568690589,11.5568690589,,
"Congo, Rep.",COG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,30.8638360176,30.8638360176,30.8696925329,30.8726207906,30.8726207906,30.8726207906,30.8726207906,30.8726207906,30.8755490483,30.8872620791,30.8872620791,30.8931185944,30.9048316252,30.9165446559,30.9282576867,30.9458272328,30.9370424597,30.8052708638,30.8111273792,30.8199121523,30.8286969253,30.9048316252,30.9165446559,30.9282576867,30.9458272328,30.9370424597,30.8638360176,30.8696925329,30.8755490483,30.8081991215,30.8140556369,30.8199121523,30.8345534407,30.7994143485,30.8052708638,30.8111273792,30.8521229868,30.8579795022,30.8755490483,30.8638360176,30.8638360176,30.8638360176,30.8638360176,30.878477306,30.8843338214,30.8931185944,30.8931185944,30.8931185944,30.9311859444,30.9692532943,31.027818448,31.0453879941,31.1185944363,31.1185944363,31.1185944363,,
Colombia,COL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.0252365931,36.9283461018,37.3979269941,37.8503830554,38.7634069401,38.7742226228,38.7769265435,38.7787291573,38.7832356918,38.7832356918,40.6074808472,40.6200991438,40.6345200541,40.6480396575,40.6624605678,40.6759801712,40.8427219468,40.7940513745,40.8084722848,40.8219918882,40.8364127986,40.849932402,40.8643533123,40.8796755295,40.8968003605,40.9148264984,40.9202343398,40.8138801262,40.7237494367,40.6336187472,40.4542586751,40.5434880577,40.4713835061,40.4371338441,40.119873817,40.4867057233,40.6327174403,41.0482199189,41.1608832808,40.4317260027,37.6250563317,37.5006759802,37.9008562416,38.2073005858,38.3569175304,38.0117169896,38.2478593961,38.4082920234,38.3415953132,38.3082469581,37.6034249662,38.4115367283,40.3926092835,40.5472374944,40.2574132492,,
Comoros,COM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,51.0478237507,53.7345513165,53.7345513165,53.7345513165,53.7345513165,53.7345513165,53.7345513165,59.1080064481,59.1080064481,59.1080064481,60.7200429876,61.2573885008,61.2573885008,61.2573885008,61.2573885008,61.794734014,61.794734014,64.4814615798,65.5561526061,66.6308436325,67.7055346588,69.8549167114,70.9296077378,71.4669532509,72.5416442773,72.5416442773,72.5416442773,72.5416442773,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,71.4669532509,,
Cabo Verde,CPV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.1290322581,16.6253101737,16.6253101737,16.8734491315,16.8734491315,17.1215880893,17.1215880893,17.1215880893,17.3697270471,17.3697270471,17.8660049628,17.8660049628,17.617866005,17.617866005,18.1141439206,18.3622828784,18.3622828784,18.6104218362,18.6104218362,18.858560794,18.858560794,19.3548387097,19.3548387097,19.3548387097,19.3548387097,20.8436724566,20.8436724566,19.6029776675,19.6029776675,,
Costa Rica,CRI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.3207990599,27.6145710928,27.8104191148,29.0834312573,30.4543674109,32.0211515864,32.0407363886,33.607520564,35.0567959264,36.3493928711,36.9565217391,36.9565217391,40.1096748923,40.1096748923,41.5589502546,43.1844888367,44.7904426165,46.2201331767,47.8456717587,49.2753623188,50.9009009009,52.4676850764,52.526439483,53.8190364277,52.5068546808,51.1555033294,49.7258127693,48.2373678026,46.5726596161,45.142969056,43.830787309,42.303172738,41.3826870349,41.0301605954,40.1096748923,39.071680376,38.2491186839,37.5048962005,36.9761065413,36.036036036,35.8989424207,35.7618488053,35.8206032119,35.6835095966,35.3505679593,35.5464159812,35.2526439483,35.1155503329,35.5660007834,35.62475519,35.62475519,35.4876615746,35.4778691735,35.4700352526,35.4680767724,,
Caribbean small states,CSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,5.5187747036,5.5261857708,5.5335968379,5.5385375494,5.4841897233,5.5187747036,5.5163043478,5.5212450593,5.5311264822,5.5138339921,5.5360671937,5.5311264822,5.5657114625,5.5704051383,5.5662567294,5.7687558651,5.9860720107,6.2107966612,6.4162591989,6.4159565271,6.4142274917,6.372730641,6.3411139928,6.3542052612,6.3672965296,6.3831048536,6.4122514512,6.4196616031,6.4369519575,6.4589354082,6.4809188588,6.4954921576,6.5794738792,6.5666296159,6.5456341855,6.5342719526,6.508583426,6.4801778436,6.4922810918,6.4164505372,6.3979251575,6.3559342967,6.3677905397,6.3372360133,6.2163764357,6.2144250957,6.1998023959,6.1652463876,6.2084722737,6.1988390762,6.1988390762,6.1894528838,6.2190934914,6.2314437446,6.2314437446,,
Cuba,CUB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.0540037244,35.4283054004,37.5977653631,44.2737430168,42.3463687151,41.9925512104,43.0260707635,44.0130353818,44.1806331471,46.7597765363,47.2346368715,51.9646182495,54.47858473,52.4301675978,54.0968342644,55.8379888268,56.2197392924,55.3817504655,54.5810055866,55.2793296089,55.2886405959,56.6387337058,57.5325884544,57.1880819367,57.9329608939,60.0651769088,62.625698324,63.2029795158,63.0540037244,62.7653631285,62.895716946,63.0819366853,62.6629422719,62.2532588454,62.2346368715,61.5921787709,62.2625698324,62.1415270019,62.0111731844,61.0242085661,61.9739292365,62.5434721308,62.3872180451,61.3476177051,62.3543780534,62.2944658461,62.1946636603,61.6967305524,61.1969184517,60.7027433296,59.9627560521,60.1752952118,60.8549222798,60.3625264372,59.9913478177,,
Curacao,CUW,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,,
Cyprus,CYP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.7229437229,43.5064935065,43.8311688312,43.6147186147,43.5064935065,43.29004329,43.3982683983,43.3982683983,43.1818181818,43.0735930736,42.8571428571,42.6406926407,42.6623376623,31.0606060606,19.512987013,19.2532467532,19.0584415584,18.8636363636,18.6688311688,18.5606060606,19.0367965368,19.696969697,19.8051948052,19.696969697,17.619047619,17.6623376623,17.5757575758,17.4675324675,17.4675324675,17.380952381,17.2294372294,17.2727272727,17.1753246753,15.5194805195,15.487012987,15.4978354978,15.3896103896,15.6060606061,15.6060606061,15.3138528139,15.1515151515,15.1515151515,16.6666666667,16.8831168831,18.0735930736,16.9913419913,15.9307359307,12.5108225108,13.8095238095,12.3917748918,12.5865800866,12.6515151515,11.6233766234,11.6991341991,13.7662337662,,
Czech Republic,CZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4160735085,55.4419567749,55.390190242,55.390190242,55.390190242,55.4419567749,55.4160735085,55.390190242,55.3643069755,55.2866571761,55.2478322764,55.2032099405,55.1384933989,55.067961165,55.003236246,54.9385113269,54.8737864078,54.8161574314,54.7514241326,54.7067201865,54.6290301696,54.6043258645,54.5584045584,,
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.4950877896,55.5466445164,55.5724228797,55.7328215851,55.9505055423,55.9419127546,55.6010655057,55.237304156,55.1485120156,54.486867356,54.2835047117,54.2749119239,54.125970269,53.9082863117,53.8252226964,53.7278377682,53.587488901,53.4442757712,53.2580987025,53.0432790078,52.8771517773,52.6909747086,52.5019333773,52.3701772979,52.255606794,52.1524933406,51.9147595452,51.8345601925,51.7171254261,51.6483831238,49.0820038381,48.5521152579,49.1578826764,49.577497064,49.6791750215,49.6634105818,49.6404526572,49.776517105,49.1489483638,48.9124516406,48.8220120378,48.6355558104,48.7400017201,48.7799982797,48.8330083725,48.5948612067,48.6133019761,48.5356968706,48.4380826712,47.9100324182,47.9659169153,47.810868193,47.8588626462,47.9363714531,47.9592041484,,
Djibouti,DJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.1259706644,56.0396893874,57.6358930112,59.1458153581,60.4400345125,60.4400345125,62.5970664366,63.891285591,64.7540983607,64.7540983607,66.9111302847,69.0681622088,72.5194132873,73.3822260569,73.3822260569,73.3822260569,73.3822260569,73.3951682485,73.4037963762,73.3908541846,73.3951682485,73.40811044,73.4253666954,73.4253666954,73.4253666954,73.4253666954,73.4253666954,,
Dominica,DMA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,22.6666666667,24,22.6666666667,22.6666666667,24,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,25.3333333333,24,24,24,24,24,24,24,22.6666666667,22.6666666667,22.6666666667,22.6666666667,25.3333333333,28,29.3333333333,29.3333333333,29.3333333333,29.3333333333,29.3333333333,29.3333333333,29.3333333333,29.3333333333,30.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,33.3333333333,33.3333333333,,
Denmark,DNK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,74.5810715129,74.1326410196,72.8817559594,72.4097238612,71.5836676894,71.4420580599,71.3476516403,71.2060420109,70.5924002832,70.2147746047,69.6483360869,69.7663441114,70.4743922587,69.1999055936,69.3179136181,69.2235071985,69.081897569,68.9402879396,68.9004247286,68.5464841907,68.3577159037,68.1217555451,67.1543180746,67.3666823974,66.8711656442,66.5172251062,66.0061335221,65.7466383581,65.4399622552,65.7702288276,65.3456003774,64.9540419514,64.553382041,63.4221069998,64.2469950507,64.0113127504,63.3514023097,62.9743106293,62.3144001885,62.3851048786,63.0685835494,62.8093330191,62.6443554089,62.3615366486,63.7991986802,63.8699033703,62.762196559,62.8800377092,62.0787178883,61.8901720481,63.3985387697,62.4910693022,62.1338413908,62.6101452727,62.181471779,,
Dominican Republic,DOM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.3322293521,45.6427240737,45.9532187953,46.2637135169,46.5742082385,46.88470296,47.1951976816,47.4021941627,48.2301800869,48.3336783275,48.5199751604,49.0581660112,49.7826536949,50.196646657,50.8176361002,51.956116746,52.5771061892,53.0945973918,53.6120885945,54.2330780377,54.3365762782,54.4400745187,54.4400745187,54.4400745187,54.4400745187,54.5849720555,54.5849720555,54.5849720555,54.6677706479,52.7013040778,52.7013040778,52.7013040778,52.7013040778,52.7013040778,53.322293521,53.3015938729,51.749120265,51.956116746,51.0660318775,52.0596149865,52.0596149865,52.0596149865,50.4036431381,50.0310494722,50.0310494722,50.0310494722,50.0310494722,49.61705651,49.61705651,49.61705651,49.61705651,48.6855723453,48.6855723453,48.6855723453,48.6855723453,,
Algeria,DZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.0915045303,18.8517638365,18.6880180036,18.5427460596,18.5440056429,18.5440056429,18.5792739762,18.5591206429,18.5591206429,18.5645788373,19.0755498081,19.0600149471,18.601526615,18.6149621705,18.3701831434,18.4827059209,18.4033521711,18.4079706433,18.3983138378,18.4025124489,16.4463795376,16.4195084266,16.4929841209,16.6306985649,16.3959962045,16.2435866215,16.2817939826,16.2977487047,16.2738166215,16.2385482882,16.2158757883,16.317902038,16.3166424547,16.6432943982,16.6470731482,16.6416149538,16.6642874537,16.7213885647,16.6815017592,16.8032614811,16.8402092588,16.7335645369,16.7548514951,17.2751853687,17.3028962019,17.2903003686,17.3201105074,17.3440425907,17.3738527295,17.3713335629,17.3772116184,17.3814900031,17.3955343572,17.3952656461,17.4059301183,,
East Asia & Pacific (excluding high income),EAP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.7549142644,35.961291084,36.1806068695,36.4035890092,36.6677988,36.919214019,37.1819108109,37.4310910606,37.7273626169,38.0517533523,38.2946995442,38.6574112149,39.052967618,39.5473225452,39.886882288,39.3732758935,39.8410526012,40.2528040863,40.5181014707,40.8329388632,41.2005996783,41.8445632808,42.541858827,43.2086179901,44.1801571268,44.7207465342,45.2937996828,45.7639118212,46.2281288806,46.6799907587,46.8613985946,46.8820522028,46.8934085485,47.1456838981,47.2157537536,47.2393310483,47.9602872676,48.0073009655,48.1948152473,48.2961942726,48.2077135835,48.1468431142,47.1977064518,47.4089774358,47.4027927164,47.267351592,47.4373449975,47.5694360747,47.7240740868,47.7846200386,47.8588683683,47.9236998408,47.9809125597,47.9645428118,48.8551890624,,
Early-demographic dividend,EAR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.0103894207,35.9989957419,35.9496645276,35.9171909906,35.8992156772,35.8991225408,35.8899020432,35.9006748131,35.8965147233,35.9151264684,35.9318133959,36.060062135,36.1234905806,36.1448947531,36.1519024408,36.169185551,36.2282343934,36.28253325,36.3739782369,36.3685297239,36.2612856013,36.3731226186,36.4097751229,36.7139331642,37.0207741713,37.2684564344,37.6539845255,37.8479546949,38.1087258076,38.3953331173,38.4224174834,39.2883297385,40.2589354682,40.2710304656,40.3549896782,40.4771024581,40.5545544772,40.6830311961,40.7904717062,40.8546090102,40.9192922625,40.9166949054,41.0706998405,41.3697413302,40.9444911444,41.0464594706,41.2170609624,41.206873373,41.2734840598,41.3839997688,41.4419059609,41.5129220168,41.5344710923,41.4902641723,41.503809656,,
